Employee_ID,Attrition_rate
EID_22111,0.14312868
EID_16147,0.18653065
EID_16746,0.18899101
EID_20777,0.18770672
EID_12999,0.19024274
EID_21663,0.18847762
EID_11862,0.18896838
EID_17683,0.18917367
EID_19819,0.1893307
EID_21562,0.19124703
EID_24390,0.18913648
EID_14444,0.19089325
EID_3261,0.18617994
EID_7752,0.18575057
EID_3033,0.18690906
EID_22433,0.18674988
EID_23727,0.18608892
EID_24107,0.18608738
EID_22537,0.1896986
EID_13645,0.1894916
EID_16021,0.15454383
EID_19800,0.18610545
EID_1944,0.1860412
EID_15868,0.18780968
EID_22188,0.19062153
EID_13833,0.18886425
EID_15028,0.19089448
EID_24861,0.18546265
EID_13033,0.1882528
EID_23673,0.18654558
EID_13265,0.14652164
EID_23411,0.18909857
EID_3761,0.1856328
EID_7299,0.18640375
EID_2379,0.18641129
EID_18863,0.18977621
EID_12115,0.18504447
EID_23879,0.18668914
EID_16586,0.19025421
EID_19003,0.1747711
EID_11107,0.18867391
EID_15416,0.1886237
EID_19214,0.1863169
EID_5135,0.18752503
EID_22464,0.1899951
EID_22759,0.1859447
EID_17833,0.18922305
EID_17627,0.19316602
EID_25730,0.18550253
EID_2377,0.18754122
EID_18085,0.18933573
EID_14096,0.18906102
EID_8384,0.18708934
EID_17105,0.1843818
EID_9929,0.18759365
EID_13267,0.19060197
EID_12954,0.18937048
EID_4464,0.18621448
EID_11464,0.18836735
EID_19308,0.18319535
EID_17530,0.19150464
EID_6981,0.18628007
EID_19951,0.18082076
EID_1100,0.1859187
EID_25145,0.18741879
EID_15614,0.1910701
EID_2961,0.18637793
EID_1742,0.18610564
EID_2843,0.1860559
EID_9549,0.18622507
EID_12832,0.1896062
EID_17914,0.19233263
EID_22832,0.18624012
EID_5755,0.1501844
EID_1141,0.18622996
EID_18954,0.18507503
EID_10824,0.18614815
EID_24478,0.18644741
EID_14916,0.18571113
EID_4434,0.18397284
EID_23650,0.18927863
EID_16556,0.18596435
EID_24656,0.18660487
EID_25965,0.1860217
EID_9279,0.18713328
EID_13802,0.19596952
EID_2748,0.18879771
EID_17346,0.18885958
EID_1171,0.18671621
EID_1552,0.18610194
EID_20674,0.18566763
EID_2475,0.18837342
EID_16714,0.17852478
EID_7857,0.18626624
EID_3294,0.18616721
EID_2280,0.18608007
EID_10203,0.18811253
EID_22162,0.18837787
EID_10438,0.18638983
EID_12898,0.18762638
EID_4358,0.18585193
EID_6179,0.18243532
EID_2538,0.1846137
EID_13110,0.18714245
EID_24585,0.18851522
EID_1006,0.1862812
EID_11632,0.18867233
EID_21011,0.188086
EID_16869,0.20701605
EID_20564,0.1868022
EID_12996,0.18859218
EID_1503,0.1866327
EID_23053,0.19300672
EID_22049,0.18588036
EID_4346,0.18738514
EID_1887,0.1864338
EID_16849,0.18850866
EID_10071,0.18791947
EID_11265,0.18916592
EID_12611,0.18933934
EID_25542,0.16792323
EID_11582,0.18899262
EID_19550,0.185635
EID_5351,0.18592983
EID_3305,0.18624663
EID_18846,0.1906003
EID_24764,0.18857667
EID_2191,0.18646024
EID_6314,0.18695343
EID_23248,0.18688166
EID_4570,0.1873723
EID_16415,0.17003389
EID_11002,0.18836857
EID_20498,0.18594003
EID_7846,0.18708521
EID_24121,0.18590698
EID_7536,0.18651009
EID_2015,0.18640824
EID_7934,0.18915889
EID_20903,0.18615967
EID_17535,0.1897617
EID_19760,0.18824385
EID_9550,0.1864939
EID_4261,0.18776128
EID_19753,0.18880305
EID_13542,0.18736282
EID_24283,0.18614243
EID_7552,0.18638861
EID_11577,0.18719336
EID_3228,0.18640427
EID_17468,0.18831676
EID_15815,0.1883334
EID_2093,0.18639871
EID_21356,0.1812196
EID_12357,0.18460909
EID_18495,0.20021075
EID_5098,0.18613207
EID_12691,0.18570602
EID_13240,0.18807
EID_19312,0.21355934
EID_23914,0.18811741
EID_23175,0.18737762
EID_15413,0.18743344
EID_4785,0.186609
EID_25933,0.15412064
EID_22705,0.18875647
EID_19350,0.18198705
EID_5369,0.18851016
EID_20410,0.18937522
EID_12557,0.18885085
EID_17678,0.18063086
EID_1342,0.1859968
EID_12230,0.18864039
EID_1311,0.1838392
EID_5860,0.18953739
EID_4259,0.18645567
EID_10209,0.18846023
EID_2300,0.18752688
EID_17408,0.18920277
EID_1883,0.18549907
EID_1053,0.18754195
EID_23610,0.18577707
EID_17585,0.18670893
EID_20845,0.18795612
EID_15683,0.18919306
EID_11976,0.18833403
EID_12031,0.18153197
EID_1711,0.18601774
EID_6239,0.1864569
EID_25541,0.18594396
EID_9308,0.1882095
EID_18168,0.18881136
EID_11934,0.188525
EID_23472,0.18849051
EID_13731,0.1882472
EID_16069,0.18950737
EID_18276,0.17321268
EID_6141,0.18607864
EID_12061,0.18650863
EID_9450,0.18635891
EID_21730,0.18725535
EID_19506,0.18925634
EID_13552,0.18899402
EID_9945,0.186144
EID_1924,0.18609577
EID_18453,0.18107408
EID_20225,0.1892356
EID_18673,0.1933961
EID_11420,0.18689403
EID_16631,0.1903306
EID_21237,0.18555568
EID_5015,0.18923804
EID_20179,0.23595814
EID_12073,0.18891086
EID_21147,0.16323832
EID_6714,0.18442923
EID_10645,0.18788296
EID_18298,0.18911998
EID_2640,0.18629512
EID_2318,0.18654466
EID_25226,0.18772927
EID_24099,0.18627512
EID_20938,0.18878849
EID_8377,0.18841347
EID_7023,0.18801016
EID_11385,0.18645379
EID_15016,0.18648094
EID_25794,0.18825556
EID_11494,0.20524098
EID_2425,0.1857348
EID_9847,0.18721151
EID_3570,0.1860307
EID_13573,0.16318598
EID_13780,0.16836388
EID_2949,0.18602902
EID_19834,0.1865536
EID_11384,0.18830933
EID_23154,0.18728688
EID_9337,0.18756628
EID_3653,0.18566501
EID_4850,0.18633407
EID_16283,0.1882473
EID_5107,0.1862644
EID_25156,0.18673205
EID_17223,0.1921991
EID_14695,0.18633491
EID_11374,0.18899098
EID_13672,0.18588844
EID_6782,0.18639544
EID_25074,0.18921858
EID_21087,0.18945022
EID_13017,0.1903955
EID_9947,0.18904518
EID_21221,0.1859056
EID_21639,0.18695815
EID_20333,0.18539762
EID_2970,0.18641628
EID_7624,0.18922025
EID_15741,0.19055086
EID_1312,0.18598291
EID_19575,0.1862711
EID_21047,0.1862887
EID_11969,0.18695946
EID_19145,0.17904386
EID_9871,0.18135843
EID_18852,0.13482422
EID_22326,0.18519549
EID_7259,0.18781939
EID_21920,0.18514526
EID_1436,0.18582687
EID_8261,0.18755277
EID_23228,0.18843752
EID_5560,0.18469854
EID_22357,0.19179133
EID_4816,0.187199
EID_10000,0.1887627
EID_21908,0.18640128
EID_14887,0.18529393
EID_12497,0.18874073
EID_17976,0.19459324
EID_17356,0.15315057
EID_9785,0.1752419
EID_16224,0.18484777
EID_6020,0.18864739
EID_20716,0.18942414
EID_11351,0.18731785
EID_20899,0.19014941
EID_9718,0.1845488
EID_9479,0.18727323
EID_25048,0.18606612
EID_23370,0.18148331
EID_13877,0.18883032
EID_12256,0.18863446
EID_1903,0.18307081
EID_8830,0.18284367
EID_22060,0.19068223
EID_11996,0.18847263
EID_21061,0.18639463
EID_22604,0.18663366
EID_18463,0.189965
EID_11375,0.1884062
EID_2685,0.18656096
EID_16010,0.1937614
EID_19288,0.18884063
EID_9283,0.1886293
EID_11122,0.17837279
EID_6638,0.1886175
EID_25516,0.18845546
EID_3864,0.18813315
EID_9746,0.18718101
EID_8407,0.18744133
EID_25463,0.1902147
EID_23098,0.1890262
EID_22512,0.18738326
EID_14671,0.17557116
EID_18482,0.19033527
EID_8151,0.18618247
EID_16624,0.18838471
EID_1983,0.18627626
EID_18445,0.19076192
EID_11891,0.18844083
EID_2010,0.18655129
EID_4592,0.18640587
EID_17412,0.18927345
EID_24883,0.18591198
EID_15661,0.17909342
EID_11757,0.18705243
EID_2627,0.18603949
EID_13243,0.18646923
EID_10917,0.18890956
EID_4360,0.18622474
EID_13536,0.19040881
EID_10695,0.18612945
EID_5746,0.18586214
EID_1178,0.18720517
EID_15290,0.18900022
EID_3540,0.18600893
EID_14684,0.18937218
EID_7914,0.18531297
EID_23733,0.18712974
EID_5907,0.18680447
EID_5142,0.18599567
EID_7686,0.1866177
EID_12078,0.18891439
EID_4880,0.18711543
EID_1527,0.18604237
EID_15919,0.19441514
EID_1260,0.18469122
EID_22377,0.17772238
EID_7876,0.18554677
EID_1213,0.18567505
EID_4161,0.1854645
EID_3214,0.1873301
EID_17651,0.18413022
EID_8005,0.16029637
EID_12852,0.18919216
EID_21465,0.18804616
EID_7371,0.18863341
EID_25687,0.18078041
EID_17222,0.18648894
EID_1994,0.18479456
EID_22384,0.19096795
EID_6344,0.18851814
EID_18801,0.19043852
EID_13688,0.1893821
EID_13779,0.18672162
EID_24969,0.18634538
EID_15311,0.19331115
EID_9095,0.18726714
EID_11675,0.18857792
EID_14870,0.18920165
EID_1575,0.1875373
EID_7440,0.1841298
EID_24259,0.185947
EID_19501,0.19042283
EID_23743,0.18768862
EID_13287,0.1913199
EID_2226,0.18594004
EID_22439,0.18599945
EID_16078,0.20422336
EID_18895,0.18825835
EID_19860,0.1870424
EID_24564,0.1864446
EID_21747,0.18295695
EID_4659,0.18686223
EID_24149,0.18681532
EID_13300,0.18910189
EID_16950,0.19392791
EID_23778,0.18940005
EID_14691,0.1930367
EID_10789,0.18964124
EID_5525,0.18608113
EID_19424,0.18709329
EID_6171,0.1860398
EID_19569,0.18666822
EID_4602,0.18496087
EID_17919,0.19060905
EID_4286,0.18605188
EID_1973,0.18665227
EID_25715,0.18668526
EID_23385,0.1858449
EID_13681,0.18646747
EID_25410,0.19136184
EID_18267,0.19068885
EID_15252,0.1854057
EID_23214,0.18748868
EID_18551,0.18882138
EID_2401,0.18624088
EID_7609,0.18771699
EID_21291,0.19365013
EID_10126,0.18642923
EID_19714,0.18715826
EID_4911,0.18610162
EID_12505,0.18944244
EID_10377,0.18932499
EID_3407,0.18645594
EID_3386,0.18621576
EID_7623,0.18765028
EID_19517,0.18659285
EID_21782,0.18786746
EID_12361,0.18925007
EID_21171,0.18631208
EID_17836,0.18894334
EID_20286,0.19104682
EID_25798,0.18329021
EID_15699,0.17742716
EID_17006,0.18790323
EID_22476,0.1852825
EID_9406,0.18435915
EID_13559,0.18549109
EID_1340,0.17962186
EID_17848,0.18666275
EID_20358,0.19448796
EID_14265,0.1892297
EID_9820,0.18787944
EID_13755,0.18654777
EID_13293,0.18932623
EID_25837,0.18692015
EID_20466,0.18918452
EID_11032,0.18989502
EID_2399,0.18511033
EID_23917,0.1898064
EID_17011,0.1903738
EID_8967,0.18502474
EID_24468,0.17405003
EID_8435,0.18610658
EID_17953,0.18985741
EID_7140,0.18650034
EID_24404,0.18651809
EID_14380,0.19049355
EID_1232,0.18564096
EID_1573,0.18369052
EID_3684,0.18659674
EID_15824,0.18657804
EID_9212,0.18662065
EID_21121,0.18744041
EID_6346,0.18659183
EID_9525,0.18632248
EID_9726,0.18968382
EID_2526,0.18588012
EID_4228,0.18602458
EID_14595,0.18866724
EID_15856,0.1896939
EID_6768,0.18803898
EID_23953,0.18900539
EID_19059,0.15193906
EID_5268,0.18626967
EID_7619,0.18617974
EID_23028,0.19045909
EID_22104,0.17313123
EID_10318,0.18827827
EID_25369,0.18456212
EID_16633,0.1881218
EID_15848,0.19359143
EID_2240,0.1884918
EID_1059,0.18592139
EID_9315,0.17975754
EID_15388,0.18844911
EID_9984,0.16015798
EID_4296,0.187098
EID_10927,0.1869197
EID_25054,0.18615338
EID_1884,0.18724701
EID_21960,0.18585815
EID_5572,0.18638434
EID_16872,0.18199132
EID_24525,0.1891402
EID_14237,0.18895501
EID_7114,0.18755855
EID_7448,0.18706414
EID_17668,0.18717945
EID_7674,0.1881053
EID_5884,0.1892102
EID_13942,0.18543041
EID_13098,0.18845892
EID_7695,0.18713877
EID_5350,0.18599309
EID_22853,0.18623088
EID_2385,0.18935764
EID_18006,0.19214275
EID_12875,0.18802959
EID_5478,0.18921858
EID_18690,0.18879455
EID_12545,0.18845499
EID_13888,0.18717745
EID_9732,0.18918028
EID_18001,0.1879365
EID_17479,0.18381408
EID_23757,0.18661988
EID_1303,0.18661422
EID_5375,0.18586995
EID_5869,0.18592341
EID_8825,0.18853943
EID_22567,0.18629599
EID_16273,0.18136011
EID_20618,0.18579039
EID_3608,0.18798707
EID_8806,0.18833207
EID_23170,0.18963876
EID_12243,0.18936372
EID_20089,0.18654788
EID_16852,0.18908864
EID_18312,0.18792929
EID_14010,0.18547174
EID_14705,0.189094
EID_20956,0.18891773
EID_18794,0.16244069
EID_1629,0.18877624
EID_25483,0.1893314
EID_4542,0.1865939
EID_10076,0.18947849
EID_9469,0.18646345
EID_25284,0.18750368
EID_11972,0.18421793
EID_1798,0.1855682
EID_21903,0.18680578
EID_20031,0.18587078
EID_20365,0.18930373
EID_9210,0.15571542
EID_19750,0.18913439
EID_4006,0.18619475
EID_24922,0.18827352
EID_4760,0.18550405
EID_11035,0.18531096
EID_21008,0.18927522
EID_23731,0.18050571
EID_21788,0.18774474
EID_5428,0.1860689
EID_14023,0.19875856
EID_2937,0.18597531
EID_16931,0.1876925
EID_18299,0.19257502
EID_6660,0.18687671
EID_23187,0.189377
EID_14868,0.19128963
EID_23247,0.18625385
EID_15971,0.18792348
EID_7852,0.18598701
EID_7017,0.18482304
EID_7494,0.17908722
EID_18706,0.1844586
EID_22784,0.18773949
EID_10756,0.18585847
EID_6854,0.18619542
EID_12554,0.1900067
EID_1162,0.18686308
EID_19581,0.18771717
EID_2169,0.18586175
EID_25149,0.17849958
EID_22575,0.18850404
EID_2265,0.18604119
EID_19668,0.18680161
EID_19245,0.19020554
EID_8194,0.18591689
EID_8081,0.18893632
EID_8670,0.18928847
EID_7992,0.18705061
EID_6596,0.18443839
EID_3699,0.18952402
EID_9698,0.18795
EID_1847,0.18611208
EID_16179,0.18838547
EID_23663,0.18615428
EID_24287,0.18524788
EID_3527,0.18334097
EID_18652,0.17609
EID_24110,0.18816608
EID_21419,0.1893766
EID_12865,0.18806395
EID_9237,0.18643317
EID_20408,0.17205581
EID_22934,0.18943802
EID_6492,0.18573326
EID_20285,0.18898274
EID_1286,0.18875654
EID_12542,0.18762347
EID_5523,0.18626265
EID_1979,0.18608986
EID_23146,0.1883119
EID_4773,0.1886314
EID_8785,0.18615404
EID_4463,0.18607323
EID_24028,0.18615957
EID_20920,0.18916497
EID_21392,0.1884068
EID_4079,0.18640387
EID_5173,0.18635008
EID_22915,0.18748173
EID_18347,0.18881586
EID_7984,0.18081531
EID_25148,0.1872843
EID_4350,0.19031459
EID_6909,0.18595394
EID_10582,0.18761182
EID_6248,0.18933961
EID_10035,0.18782544
EID_24603,0.1930026
EID_1794,0.18626826
EID_9407,0.187612
EID_2114,0.18641049
EID_21125,0.18612635
EID_15046,0.19003567
EID_8058,0.18417005
EID_1961,0.18395741
EID_23324,0.18969396
EID_21521,0.18980172
EID_11043,0.18566316
EID_6461,0.1867414
EID_10398,0.18207043
EID_20635,0.17313153
EID_22940,0.19043535
EID_8582,0.18605453
EID_12770,0.18872465
EID_15982,0.18803947
EID_19692,0.18755575
EID_18304,0.19017634
EID_13603,0.1883137
EID_6145,0.1875732
EID_16587,0.18901995
EID_16835,0.1905823
EID_8399,0.18514942
EID_7012,0.18899754
EID_20575,0.18619213
EID_20747,0.18333614
EID_3907,0.18890984
EID_22626,0.2500404
EID_4442,0.1858018
EID_18034,0.18846288
EID_16055,0.18918683
EID_21684,0.18704098
EID_17499,0.1905815
EID_1222,0.18607654
EID_17204,0.16014196
EID_22732,0.18879232
EID_8539,0.18687774
EID_23136,0.18680736
EID_24470,0.18815039
EID_17404,0.18975274
EID_21498,0.18626273
EID_19495,0.18628028
EID_23966,0.18614572
EID_1388,0.18589634
EID_7374,0.18573076
EID_25441,0.18882006
EID_16616,0.18682973
EID_7654,0.18920173
EID_4217,0.18785265
EID_9968,0.1874899
EID_17830,0.1904014
EID_12023,0.1868502
EID_24002,0.18575355
EID_11371,0.18744522
EID_11096,0.18731147
EID_24835,0.19740671
EID_17439,0.18725078
EID_6587,0.18836308
EID_21946,0.18953651
EID_5431,0.18683472
EID_4723,0.1861708
EID_11535,0.18754372
EID_2330,0.18734492
EID_23531,0.18730704
EID_8913,0.18608859
EID_21273,0.18633029
EID_11927,0.18866344
EID_1385,0.18485142
EID_15758,0.18882152
EID_1023,0.18584704
EID_8959,0.18696505
EID_12911,0.18910937
EID_15925,0.18827581
EID_17769,0.18895373
EID_19842,0.18738264
EID_15875,0.1890715
EID_21284,0.1747489
EID_24825,0.18910341
EID_23825,0.17006472
EID_13001,0.18753543
EID_25601,0.18652126
EID_24670,0.18790826
EID_24412,0.18656743
EID_18712,0.19140628
EID_21138,0.18472221
EID_19335,0.1878628
EID_16753,0.18892895
EID_24399,0.1902237
EID_12567,0.18182345
EID_22161,0.18625706
EID_12609,0.14804539
EID_22249,0.1766562
EID_5314,0.18681288
EID_1897,0.18627611
EID_22507,0.18614945
EID_2878,0.18628389
EID_10098,0.18537195
EID_18435,0.19391558
EID_8063,0.18590967
EID_3512,0.18601188
EID_24444,0.18319453
EID_9813,0.18696474
EID_25132,0.18656074
EID_5613,0.1866315
EID_14062,0.19157892
EID_20073,0.1892316
EID_12506,0.18828751
EID_1092,0.18868808
EID_15895,0.18865258
EID_1039,0.18617433
EID_22016,0.19027297
EID_6764,0.18625079
EID_17384,0.19114646
EID_8705,0.18594739
EID_14832,0.19027132
EID_16473,0.19519016
EID_11186,0.18916194
EID_7476,0.18573005
EID_19671,0.19120064
EID_14001,0.18018094
EID_10658,0.18584815
EID_6668,0.18614054
EID_13786,0.18758586
EID_11224,0.1873017
EID_13296,0.18898588
EID_22145,0.1848235
EID_6494,0.18944867
EID_1649,0.18126847
EID_20878,0.18884982
EID_3790,0.18616459
EID_9257,0.18970217
EID_14917,0.18777466
EID_22052,0.19023658
EID_1198,0.1859605
EID_8478,0.18607327
EID_2071,0.18609393
EID_1250,0.1856094
EID_9000,0.18924683
EID_17319,0.20263788
EID_21794,0.18938248
EID_23350,0.18975936
EID_16278,0.1857953
EID_3330,0.18154797
EID_12584,0.18936303
EID_9354,0.18924259
EID_15007,0.18292107
EID_11656,0.18758723
EID_22526,0.18232568
EID_11027,0.18791553
EID_21588,0.18571495
EID_13717,0.18941674
EID_8073,0.18605243
EID_15972,0.1875597
EID_5730,0.18615176
EID_23968,0.17981228
EID_4299,0.18638894
EID_6302,0.1862389
EID_6974,0.18506591
EID_4829,0.18650807
EID_21139,0.18664536
EID_23456,0.18796879
EID_20110,0.18537468
EID_20342,0.18659854
EID_15238,0.19280963
EID_10349,0.18661553
EID_10077,0.18520768
EID_22330,0.18637955
EID_4368,0.18703218
EID_8859,0.18613613
EID_24277,0.1811601
EID_1061,0.18885559
EID_5597,0.18768138
EID_4820,0.18617694
EID_5863,0.18782622
EID_23680,0.18933971
EID_5542,0.18608117
EID_6203,0.18582094
EID_5355,0.1859163
EID_19669,0.1848853
EID_21725,0.19065793
EID_2138,0.1864919
EID_24278,0.18977794
EID_6591,0.18668397
EID_21056,0.1786505
EID_18759,0.18961117
EID_12059,0.18944643
EID_11077,0.18862857
EID_17216,0.19083874
EID_15655,0.18571535
EID_19017,0.18205611
EID_17846,0.19297399
EID_6418,0.18625906
EID_25942,0.18905033
EID_5420,0.18904446
EID_11764,0.18372437
EID_16483,0.18746825
EID_1901,0.18599103
EID_21480,0.18698284
EID_8006,0.18729027
EID_1282,0.18625487
EID_6895,0.18714526
EID_13677,0.18776721
EID_6071,0.18774495
EID_14425,0.17842972
EID_22685,0.18687363
EID_20203,0.18860437
EID_19161,0.18490188
EID_1947,0.18557382
EID_16574,0.18156387
EID_2561,0.18646644
EID_20668,0.19301367
EID_7831,0.18953809
EID_8769,0.18079816
EID_25191,0.19057819
EID_15590,0.18965234
EID_12458,0.18936479
EID_11406,0.1679333
EID_17629,0.18499866
EID_4632,0.18601498
EID_18455,0.19146504
EID_23077,0.18921182
EID_25024,0.18863523
EID_6269,0.18692468
EID_12100,0.18810579
EID_23190,0.1875031
EID_9030,0.18640698
EID_12359,0.18634215
EID_12041,0.1874005
EID_2019,0.18615812
EID_22974,0.18868671
EID_10351,0.18516114
EID_23630,0.18848512
EID_7309,0.1838406
EID_19821,0.18931004
EID_4033,0.18645296
EID_3435,0.18602449
EID_5759,0.18698974
EID_12826,0.18870606
EID_8148,0.18654284
EID_16088,0.18671148
EID_15783,0.18921164
EID_19521,0.19091003
EID_13016,0.18695673
EID_13708,0.18961193
EID_4237,0.18762526
EID_3620,0.18684146
EID_10042,0.18619081
EID_8833,0.18394133
EID_21028,0.18715873
EID_3485,0.18612601
EID_23372,0.18728551
EID_19410,0.18691099
EID_6598,0.18859927
EID_25371,0.20288083
EID_19483,0.18759282
EID_22826,0.18635905
EID_23606,0.18647367
EID_9346,0.1878081
EID_1608,0.18254365
EID_1603,0.18625471
EID_23041,0.18810233
EID_7801,0.18526478
EID_22456,0.16888691
EID_24428,0.18857194
EID_10811,0.1868203
EID_24566,0.18682885
EID_2531,0.18749157
EID_10878,0.18568274
EID_19548,0.18672988
EID_11988,0.18951644
EID_11378,0.18901159
EID_9896,0.18920249
EID_17323,0.17428668
EID_24976,0.18758725
EID_11249,0.18741255
EID_20395,0.21300171
EID_18262,0.1690423
EID_14670,0.18970211
EID_12880,0.18753847
EID_1406,0.18840379
EID_23014,0.19321841
EID_5224,0.1894631
EID_3232,0.18503664
EID_22327,0.19273445
EID_2285,0.18622053
EID_20468,0.18865646
EID_4443,0.18582383
EID_15641,0.18796252
EID_8106,0.18878552
EID_13958,0.18796586
EID_10214,0.18830088
EID_17739,0.18726668
EID_13347,0.16656174
EID_23453,0.17922851
EID_1477,0.18712753
EID_20224,0.116173916
EID_2362,0.18566646
EID_21421,0.1854489
EID_7860,0.18659145
EID_10286,0.18452394
EID_7184,0.1859625
EID_21742,0.1865518
EID_21610,0.1892099
EID_19375,0.19378412
EID_18564,0.196221
EID_19108,0.18343726
EID_17928,0.18796489
EID_25613,0.18701907
EID_23787,0.18095493
EID_2392,0.18846792
EID_7574,0.18836376
EID_9810,0.18575564
EID_14332,0.18935293
EID_20937,0.18915224
EID_7827,0.18428186
EID_7457,0.18878293
EID_11152,0.18455392
