Employee_ID,Attrition_rate
EID_19145,0.20798275
EID_9871,0.20805466
EID_18852,0.2066914
EID_22326,0.20850873
EID_7259,0.20754391
EID_21920,0.20832747
EID_1436,0.20994404
EID_8261,0.20883179
EID_23228,0.20964292
EID_5560,0.2085389
EID_22357,0.20825842
EID_4816,0.20754698
EID_10000,0.2070795
EID_21908,0.208776
EID_14887,0.20875272
EID_12497,0.20588453
EID_17976,0.20716643
EID_17356,0.2073985
EID_9785,0.20620114
EID_16224,0.20670277
EID_6020,0.20757362
EID_20716,0.20896512
EID_11351,0.2096096
EID_20899,0.20791943
EID_9718,0.20767274
EID_9479,0.20892504
EID_25048,0.21007033
EID_23370,0.2077837
EID_13877,0.20856217
EID_12256,0.20739904
EID_1903,0.20949262
EID_8830,0.20764601
EID_22060,0.20709574
EID_11996,0.2061166
EID_21061,0.20921162
EID_22604,0.20959902
EID_18463,0.20742112
EID_11375,0.2072308
EID_2685,0.20914653
EID_16010,0.20842409
EID_19288,0.20431638
EID_9283,0.20826997
EID_11122,0.2088284
EID_6638,0.20800307
EID_25516,0.20861706
EID_3864,0.2086713
EID_9746,0.20963645
EID_8407,0.20790961
EID_25463,0.20814267
EID_23098,0.20805717
EID_22512,0.20758253
EID_14671,0.2081033
EID_18482,0.20625901
EID_8151,0.20997244
EID_16624,0.20842102
EID_1983,0.21030223
EID_18445,0.20669103
EID_11891,0.20485386
EID_2010,0.20991415
EID_4592,0.21072981
EID_17412,0.20746692
EID_24883,0.20797096
EID_15661,0.20730743
EID_11757,0.20870727
EID_2627,0.20912936
EID_13243,0.20954314
EID_10917,0.20775351
EID_4360,0.20979738
EID_13536,0.20869812
EID_10695,0.20964512
EID_5746,0.20991051
EID_1178,0.20841306
EID_15290,0.20819879
EID_3540,0.20957243
EID_14684,0.20839305
EID_7914,0.20856908
EID_23733,0.20898803
EID_5907,0.20939268
EID_5142,0.20995337
EID_7686,0.20773952
EID_12078,0.20778608
EID_4880,0.20887122
EID_1527,0.20940778
EID_15919,0.20799041
EID_1260,0.21019834
EID_22377,0.20657116
EID_7876,0.21032667
EID_1213,0.20961773
EID_4161,0.20862058
EID_3214,0.20864967
EID_17651,0.2055025
EID_8005,0.20893587
EID_12852,0.20612587
EID_21465,0.2093221
EID_7371,0.20882642
EID_25687,0.20796946
EID_17222,0.206399
EID_1994,0.20809427
EID_22384,0.20826757
EID_6344,0.20846522
EID_18801,0.20768493
EID_13688,0.20733026
EID_13779,0.2089191
EID_24969,0.20877932
EID_15311,0.20894152
EID_9095,0.20946862
EID_11675,0.2073802
EID_14870,0.2082327
EID_1575,0.20905168
EID_7440,0.2085234
EID_24259,0.20488068
EID_19501,0.20808107
EID_23743,0.20723414
EID_13287,0.20795323
EID_2226,0.2101185
EID_22439,0.21013427
EID_16078,0.20884234
EID_18895,0.20491806
EID_19860,0.20917693
EID_24564,0.20998256
EID_21747,0.20755015
EID_4659,0.20980212
EID_24149,0.20844892
EID_13300,0.20800343
EID_16950,0.20758948
EID_23778,0.20884183
EID_14691,0.2084929
EID_10789,0.20751354
EID_5525,0.20998329
EID_19424,0.2061854
EID_6171,0.20995437
EID_19569,0.20952001
EID_4602,0.20987126
EID_17919,0.20830046
EID_4286,0.21037337
EID_1973,0.20823267
EID_25715,0.20934083
EID_23385,0.2102342
EID_13681,0.20850226
EID_25410,0.20876932
EID_18267,0.2082563
EID_15252,0.20567122
EID_23214,0.20911762
EID_18551,0.20691834
EID_2401,0.20928589
EID_7609,0.20894173
EID_21291,0.20789453
EID_10126,0.2079342
EID_19714,0.20849028
EID_4911,0.20906168
EID_12505,0.20750087
EID_10377,0.20868659
EID_3407,0.20994595
EID_3386,0.20835444
EID_7623,0.20843731
EID_19517,0.20959407
EID_21782,0.2060973
EID_12361,0.2056311
EID_21171,0.2092723
EID_17836,0.20748913
EID_20286,0.20706695
EID_25798,0.20685783
EID_15699,0.20622429
EID_17006,0.20925197
EID_22476,0.2085961
EID_9406,0.20908763
EID_13559,0.20834646
EID_1340,0.20984486
EID_17848,0.20698412
EID_20358,0.20654757
EID_14265,0.2077641
EID_9820,0.2099008
EID_13755,0.20861807
EID_13293,0.20861736
EID_25837,0.20901594
EID_20466,0.20940343
EID_11032,0.20827433
EID_2399,0.20989738
EID_23917,0.20902702
EID_17011,0.20750925
EID_8967,0.20959432
EID_24468,0.20746809
EID_8435,0.20944375
EID_17953,0.20624033
EID_7140,0.20859808
EID_24404,0.20852724
EID_14380,0.20800143
EID_1232,0.20934552
EID_1573,0.20896699
EID_3684,0.2089681
EID_15824,0.20777735
EID_9212,0.20993614
EID_21121,0.20781323
EID_6346,0.20902061
EID_9525,0.20923677
EID_9726,0.20837969
EID_2526,0.21019635
EID_4228,0.20937797
EID_14595,0.20832837
EID_15856,0.20771301
EID_6768,0.20883757
EID_23953,0.20800537
EID_19059,0.20577288
EID_5268,0.21039432
EID_7619,0.20861657
EID_23028,0.20829976
EID_22104,0.20625976
EID_10318,0.20929876
EID_25369,0.20722425
EID_16633,0.20731966
EID_15848,0.20894033
EID_2240,0.20962377
EID_1059,0.20888056
EID_9315,0.20831726
EID_15388,0.20804474
EID_9984,0.20796737
EID_4296,0.20959029
EID_10927,0.20858034
EID_25054,0.21032538
EID_1884,0.20952146
EID_21960,0.20874247
EID_5572,0.20924672
EID_16872,0.2083234
EID_24525,0.20776924
EID_14237,0.20885491
EID_7114,0.20904432
EID_7448,0.20963183
EID_17668,0.20613438
EID_7674,0.20784694
EID_5884,0.20907202
EID_13942,0.2062478
EID_13098,0.20804779
EID_7695,0.20870045
EID_5350,0.21094607
EID_22853,0.20919485
EID_2385,0.20940001
EID_18006,0.20716538
EID_12875,0.2082974
EID_5478,0.20847575
EID_18690,0.2065286
EID_12545,0.20626433
EID_13888,0.20821801
EID_9732,0.20849153
EID_18001,0.20692742
EID_17479,0.2048806
EID_23757,0.21004564
EID_1303,0.20947647
EID_5375,0.21067446
EID_5869,0.2095435
EID_8825,0.2094351
EID_22567,0.20980635
EID_16273,0.20740625
EID_20618,0.2067315
EID_3608,0.2082783
EID_8806,0.20822464
EID_23170,0.20706439
EID_12243,0.20795073
EID_20089,0.20962022
EID_16852,0.20637976
EID_18312,0.20744383
EID_14010,0.20789075
EID_14705,0.20825982
EID_20956,0.20628709
EID_18794,0.20710498
EID_1629,0.20930368
EID_25483,0.20697993
EID_4542,0.21025363
EID_10076,0.20909876
EID_9469,0.20885351
EID_25284,0.2096678
EID_11972,0.2070533
EID_1798,0.20915891
EID_21903,0.20892793
EID_20031,0.20958075
EID_20365,0.20664297
EID_9210,0.2096275
EID_19750,0.20781139
EID_4006,0.2094379
EID_24922,0.20841995
EID_4760,0.20985524
EID_11035,0.2081044
EID_21008,0.20667732
EID_23731,0.20936261
EID_21788,0.20885879
EID_5428,0.20951782
EID_14023,0.20876741
EID_2937,0.2099008
EID_16931,0.20762876
EID_18299,0.20850599
EID_6660,0.21005023
EID_23187,0.20964226
EID_14868,0.20731767
EID_23247,0.20827559
EID_15971,0.20738994
EID_7852,0.21096674
EID_7017,0.20961589
EID_7494,0.2077772
EID_18706,0.20707951
EID_22784,0.20851816
EID_10756,0.20862281
EID_6854,0.20934905
EID_12554,0.2076444
EID_1162,0.20960265
EID_19581,0.20771563
EID_2169,0.21007535
EID_25149,0.20578179
EID_22575,0.20621799
EID_2265,0.20927593
EID_19668,0.20812702
EID_19245,0.20744212
EID_8194,0.21085243
EID_8081,0.20902315
EID_8670,0.20839512
EID_7992,0.20916605
EID_6596,0.20842834
EID_3699,0.20806578
EID_9698,0.20939092
EID_1847,0.20991881
EID_16179,0.20835541
EID_23663,0.21036394
EID_24287,0.20771879
EID_3527,0.21066727
EID_18652,0.20667894
EID_24110,0.20863785
EID_21419,0.2090978
EID_12865,0.20836341
EID_9237,0.2088925
EID_20408,0.2057991
EID_22934,0.2064856
EID_6492,0.20923549
EID_20285,0.20649412
EID_1286,0.20821095
EID_12542,0.20827693
EID_5523,0.20951295
EID_1979,0.21099448
EID_23146,0.20785397
EID_4773,0.20772439
EID_8785,0.20875159
EID_4463,0.21027938
EID_24028,0.20915967
EID_20920,0.20914982
EID_21392,0.2085487
EID_4079,0.20885433
EID_5173,0.20828748
EID_22915,0.20927536
EID_18347,0.2061451
EID_7984,0.20914635
EID_25148,0.21025917
EID_4350,0.2082579
EID_6909,0.20966737
EID_10582,0.20890872
EID_6248,0.20884535
EID_10035,0.208606
EID_24603,0.20658574
EID_1794,0.2097134
EID_9407,0.20722531
EID_2114,0.20925616
EID_21125,0.20802443
EID_15046,0.2073695
EID_8058,0.21005487
EID_1961,0.20898697
EID_23324,0.20899707
EID_21521,0.20766485
EID_11043,0.2075427
EID_6461,0.20870459
EID_10398,0.20768067
EID_20635,0.20743233
EID_22940,0.20788842
EID_8582,0.20925331
EID_12770,0.2074269
EID_15982,0.20860696
EID_19692,0.20873839
EID_18304,0.20669761
EID_13603,0.2079497
EID_6145,0.20965683
EID_16587,0.20632794
EID_16835,0.20786573
EID_8399,0.20808458
EID_7012,0.20828892
EID_20575,0.20778702
EID_20747,0.20895761
EID_3907,0.20853671
EID_22626,0.20822945
EID_4442,0.21020263
EID_18034,0.20590557
EID_16055,0.20785044
EID_21684,0.20656595
EID_17499,0.20795934
EID_1222,0.20968121
EID_17204,0.20647638
EID_22732,0.20903817
EID_8539,0.20850696
EID_23136,0.20993641
EID_24470,0.20622694
EID_17404,0.20633367
EID_21498,0.20908514
EID_19495,0.20911984
EID_23966,0.20865282
EID_1388,0.20886946
EID_7374,0.2098498
EID_25441,0.20744234
EID_16616,0.20753369
EID_7654,0.20779786
EID_4217,0.20783135
EID_9968,0.20675018
EID_17830,0.2072939
EID_12023,0.20888042
EID_24002,0.20855679
EID_11371,0.20957893
EID_11096,0.20983869
EID_24835,0.20753646
EID_17439,0.20682627
EID_6587,0.20896223
EID_21946,0.20699613
EID_5431,0.20903912
EID_4723,0.20921117
EID_11535,0.2084381
EID_2330,0.20803577
EID_23531,0.20995612
EID_8913,0.20926951
EID_21273,0.20917015
EID_11927,0.20789102
EID_1385,0.20923343
EID_15758,0.20626843
EID_1023,0.20984073
EID_8959,0.20776108
EID_12911,0.20728812
EID_15925,0.20618132
EID_17769,0.2076559
EID_19842,0.20869818
EID_15875,0.20792654
EID_21284,0.20803452
EID_24825,0.20801619
EID_23825,0.2086668
EID_13001,0.20737942
EID_25601,0.20921421
EID_24670,0.20885926
EID_24412,0.20962772
EID_18712,0.20724401
EID_21138,0.209595
EID_19335,0.20683467
EID_16753,0.20777474
EID_24399,0.20797457
EID_12567,0.20838499
EID_22161,0.20708476
EID_12609,0.2071515
EID_22249,0.20626038
EID_5314,0.20877025
EID_1897,0.209526
EID_22507,0.2094755
EID_2878,0.20964125
EID_10098,0.20925814
EID_18435,0.20813337
EID_8063,0.20969501
EID_3512,0.20946261
EID_24444,0.20534533
EID_9813,0.2096974
EID_25132,0.20897958
EID_5613,0.20956266
EID_14062,0.20856488
EID_20073,0.20820266
EID_12506,0.20619008
EID_1092,0.20962669
EID_15895,0.20671752
EID_1039,0.20989764
EID_22016,0.20855951
EID_6764,0.20998341
EID_17384,0.20873943
EID_8705,0.2094332
EID_14832,0.20717362
EID_16473,0.20849314
EID_11186,0.20733738
EID_7476,0.20836431
EID_19671,0.20843872
EID_14001,0.20678514
EID_10658,0.2096354
EID_6668,0.21026649
EID_13786,0.20891069
EID_11224,0.21021342
EID_13296,0.20619051
EID_22145,0.20931636
EID_6494,0.20918675
EID_1649,0.20915842
EID_20878,0.208806
EID_3790,0.20974353
EID_9257,0.20867905
EID_14917,0.20635551
EID_22052,0.2089814
EID_1198,0.21031997
EID_8478,0.20983347
EID_2071,0.21030888
EID_1250,0.21035795
EID_9000,0.20763505
EID_17319,0.20816642
EID_21794,0.20638672
EID_23350,0.20926517
EID_16278,0.20750766
EID_3330,0.20970747
EID_12584,0.20773488
EID_9354,0.20915002
EID_15007,0.20716512
EID_11656,0.2077811
EID_22526,0.20464672
EID_11027,0.20814915
EID_21588,0.20816238
EID_13717,0.20795673
EID_8073,0.20964536
EID_15972,0.2083363
EID_5730,0.21045491
EID_23968,0.20721331
EID_4299,0.2091618
EID_6302,0.2093825
EID_6974,0.20973678
EID_4829,0.20900485
EID_21139,0.21012035
EID_23456,0.20776689
EID_20110,0.20920622
EID_20342,0.20976801
EID_15238,0.20729357
EID_10349,0.20846975
EID_10077,0.20852178
EID_22330,0.20818686
EID_4368,0.20902939
EID_8859,0.20989661
EID_24277,0.20680586
EID_1061,0.20863414
EID_5597,0.20892513
EID_4820,0.20958175
EID_5863,0.20948571
EID_23680,0.20759368
EID_5542,0.2088376
EID_6203,0.20966801
EID_5355,0.20848802
EID_19669,0.20621201
EID_21725,0.20745558
EID_2138,0.20939969
EID_24278,0.20720759
EID_6591,0.20902467
EID_21056,0.20838135
EID_18759,0.20766616
EID_12059,0.20684111
EID_11077,0.20948765
EID_17216,0.20795864
EID_15655,0.20801057
EID_19017,0.20685941
EID_17846,0.20791383
EID_6418,0.21087895
EID_25942,0.20729896
EID_5420,0.20853132
EID_11764,0.20790428
EID_16483,0.20647976
EID_1901,0.20971641
EID_21480,0.20922601
EID_8006,0.21024373
EID_1282,0.20998186
EID_6895,0.20932242
EID_13677,0.20820037
EID_6071,0.20837003
EID_14425,0.2075708
EID_22685,0.20848042
EID_20203,0.2073823
EID_19161,0.20540333
EID_1947,0.2093392
EID_16574,0.20640051
EID_2561,0.20996605
EID_20668,0.20872581
EID_7831,0.2087884
EID_8769,0.20931092
EID_25191,0.20687096
EID_15590,0.20821495
EID_12458,0.2073709
EID_11406,0.20803611
EID_17629,0.20781685
EID_4632,0.21037927
EID_18455,0.2055412
EID_23077,0.20778987
EID_25024,0.20771243
EID_6269,0.20819673
EID_12100,0.20846985
EID_23190,0.20912537
EID_9030,0.20926708
EID_12359,0.20958576
EID_12041,0.20842828
EID_2019,0.2101798
EID_22974,0.20868598
EID_10351,0.20863773
EID_23630,0.2075782
EID_7309,0.20952787
EID_19821,0.2065927
EID_4033,0.20855358
EID_3435,0.20967147
EID_5759,0.20857912
EID_12826,0.20795393
EID_8148,0.21007124
EID_16088,0.20607936
EID_15783,0.20682447
EID_19521,0.20792614
EID_13016,0.20734623
EID_13708,0.20813549
EID_4237,0.20950088
EID_3620,0.20829599
EID_10042,0.20858353
EID_8833,0.20947316
EID_21028,0.2096214
EID_3485,0.20896748
EID_23372,0.2097379
EID_19410,0.2071321
EID_6598,0.20865291
EID_25371,0.20753825
EID_19483,0.2080529
EID_22826,0.20631468
EID_23606,0.20895436
EID_9346,0.20912474
EID_1608,0.20924987
EID_1603,0.2101597
EID_23041,0.2076675
EID_7801,0.20846435
EID_22456,0.20809999
EID_24428,0.20880021
EID_10811,0.20919864
EID_24566,0.20945443
EID_2531,0.20944646
EID_10878,0.20905614
EID_19548,0.20982745
EID_11988,0.20885028
EID_11378,0.20843779
EID_9896,0.20815489
EID_17323,0.20816907
EID_24976,0.2072045
EID_11249,0.20928799
EID_20395,0.20674905
EID_18262,0.20660326
EID_14670,0.20697175
EID_12880,0.20899798
EID_1406,0.208907
EID_23014,0.20799333
EID_5224,0.20837902
EID_3232,0.20901737
EID_22327,0.20864111
EID_2285,0.21092024
EID_20468,0.20979504
EID_4443,0.2107706
EID_15641,0.20867616
EID_8106,0.20878536
EID_13958,0.2080077
EID_10214,0.20876507
EID_17739,0.20772666
EID_13347,0.20666906
EID_23453,0.20772493
EID_1477,0.21007739
EID_20224,0.2044951
EID_2362,0.20877978
EID_21421,0.20634326
EID_7860,0.20941591
EID_10286,0.20831987
EID_7184,0.21038918
EID_21742,0.20961416
EID_21610,0.20849514
EID_19375,0.20658375
EID_18564,0.20685342
EID_19108,0.2061838
EID_17928,0.20810013
EID_25613,0.2082861
EID_23787,0.20717445
EID_2392,0.20831287
EID_7574,0.20872673
EID_9810,0.21009591
EID_14332,0.20805529
EID_20937,0.20669341
EID_7827,0.20886353
EID_7457,0.20927617
EID_11152,0.20802794
